"","Date","Open","High","Low","Close","Volume","Cryptocurrency"
"386",2019-08-11,206.5,216.19,206.5,216.19,164.18,"Ethereum"
"387",2019-08-12,216.19,216.19,210.19,211.47,102.567,"Ethereum"
"388",2019-08-13,211.47,211.81,205.02,208.5,157.086,"Ethereum"
"389",2019-08-14,208.5,209.3,185.2,186.8,191.054,"Ethereum"
"390",2019-08-15,186.8,190,180,188.44,167.857,"Ethereum"
"391",2019-08-16,188.44,188.44,180,184.67,254.284,"Ethereum"
"392",2019-08-17,184.67,186.58,182.01,185.52,167.788,"Ethereum"
"393",2019-08-18,185.52,197.86,183.17,194.84,158.737,"Ethereum"
"394",2019-08-19,194.84,202.73,193.16,202.16,130.525,"Ethereum"
"395",2019-08-20,202.16,202.16,195,195.78,106.892,"Ethereum"
"396",2019-08-21,195.78,196.01,181.21,185.86,211.399,"Ethereum"
"397",2019-08-22,188.09,195,183.11,190.08,123.798,"Ethereum"
"398",2019-08-23,190,195.85,185,193.56,223.283,"Ethereum"
"399",2019-08-24,193.56,193.56,186.89,191.12,232.32,"Ethereum"
"400",2019-08-25,191.12,191.5,184,184,61.562,"Ethereum"
"401",2019-08-26,184,193,184,187.62,144.087,"Ethereum"
"402",2019-08-27,187.62,189.35,185.08,186.57,111.991,"Ethereum"
"403",2019-08-28,186.57,187.74,166.37,174,189.714,"Ethereum"
"404",2019-08-29,174,174,164.82,169.28,210.421,"Ethereum"
"405",2019-08-30,169.28,170.48,166.18,168.48,159.72,"Ethereum"
"406",2019-08-31,168.48,172.93,166,171.97,130.967,"Ethereum"
"407",2019-09-01,171.88,172.81,168.46,171.26,98.636,"Ethereum"
"408",2019-09-02,171.26,180.87,169.78,177.51,173.5,"Ethereum"
"409",2019-09-03,177.51,182.5,175.54,177.75,224.597,"Ethereum"
"410",2019-09-04,177.75,179.3,174,174,217.473,"Ethereum"
"411",2019-09-05,174,175.51,170,173.93,200.405,"Ethereum"
"412",2019-09-06,173.93,177.93,166.89,169.63,180.215,"Ethereum"
"413",2019-09-07,169.63,180,168.17,177.3,182.366,"Ethereum"
"414",2019-09-08,177.3,184.13,177.3,181.43,205.346,"Ethereum"
"415",2019-09-09,181.43,184.9,176,181.21,221.495,"Ethereum"
"416",2019-09-10,181.21,183.84,178,180,70.34,"Ethereum"
"417",2019-09-11,180,180.83,175,177.92,152.424,"Ethereum"
"418",2019-09-12,177.92,180.94,176.5,180.94,127.894,"Ethereum"
"419",2019-09-13,180.94,180.94,177.79,180.41,59.227,"Ethereum"
"420",2019-09-14,180.41,188.2,179.58,188,156.569,"Ethereum"
"421",2019-09-15,188,189.46,186,189.46,83.147,"Ethereum"
"422",2019-09-16,189.46,198.88,189.28,198.55,224.632,"Ethereum"
"423",2019-09-17,198.55,214,196.48,208.97,305.762,"Ethereum"
"424",2019-09-18,208.97,217.15,208.97,211,390.829,"Ethereum"
"425",2019-09-19,211,223,202.69,221.41,318.768,"Ethereum"
"426",2019-09-20,221.41,221.41,213.65,218.62,225.768,"Ethereum"
"427",2019-09-21,218.62,220.15,214.54,214.55,143.7,"Ethereum"
"428",2019-09-22,214.55,214.76,206.17,208.45,164.175,"Ethereum"
"429",2019-09-23,208.45,211.08,200,202.5,104.915,"Ethereum"
"430",2019-09-24,202.5,202.5,153,165.4,269.911,"Ethereum"
"431",2019-09-25,165.4,174.54,162.84,169.36,283.909,"Ethereum"
"432",2019-09-26,169.36,171.13,153.18,166.9,266.814,"Ethereum"
"433",2019-09-27,166.9,176.89,162,173.31,136.674,"Ethereum"
"434",2019-09-28,173.31,175.23,169,173.35,143.045,"Ethereum"
"435",2019-09-29,173.35,173.6,165.1,170,178.999,"Ethereum"
"436",2019-09-30,170,180.09,165.28,180.09,354.624,"Ethereum"
"437",2019-10-01,180.5,185.62,174.49,175.02,240.573,"Ethereum"
"438",2019-10-02,175.02,180.5,173.9,180.5,157.076,"Ethereum"
"439",2019-10-03,180.5,180.5,171,174.74,159.024,"Ethereum"
"440",2019-10-04,174.74,178.06,171.24,176.61,216.501,"Ethereum"
"441",2019-10-05,176.61,176.61,172.45,175.72,102.597,"Ethereum"
"442",2019-10-06,175.72,176.27,168,169.53,93.939,"Ethereum"
"443",2019-10-07,169.53,181.92,168.78,179.56,245.329,"Ethereum"
"444",2019-10-08,179.56,184.55,178.3,180.21,182.434,"Ethereum"
"445",2019-10-09,180.21,195,179.17,195,240.55,"Ethereum"
"446",2019-10-10,195,195,187.58,192.44,226.561,"Ethereum"
"447",2019-10-11,192.44,196,180,181.46,250.82,"Ethereum"
"448",2019-10-12,181.46,184.16,179,180.37,97.365,"Ethereum"
"449",2019-10-13,180.37,184.43,178.7,181.8,71.197,"Ethereum"
"450",2019-10-14,181.8,187,180.44,186.01,127.296,"Ethereum"
"451",2019-10-15,186.42,186.42,177.86,180.76,136.345,"Ethereum"
"452",2019-10-16,180.76,180.76,172.71,175.56,243.136,"Ethereum"
"453",2019-10-17,175.56,178.83,172.93,177.45,177.178,"Ethereum"
"454",2019-10-18,177.45,177.45,170,173.14,232.543,"Ethereum"
"455",2019-10-19,173.14,174.92,170,171.3,67.945,"Ethereum"
"456",2019-10-20,171.3,175.88,169.59,174.85,109.901,"Ethereum"
"457",2019-10-21,174.85,177.34,172.11,174.38,130.229,"Ethereum"
"458",2019-10-22,174.38,174.78,170.9,170.9,267.783,"Ethereum"
"459",2019-10-23,170.9,171.22,154.04,161.67,362.718,"Ethereum"
"460",2019-10-24,161.67,163.58,159.15,160.71,159.036,"Ethereum"
"461",2019-10-25,160.71,187.18,160.1,181.12,413.616,"Ethereum"
"462",2019-10-26,181.12,196,174.97,177.1,433.181,"Ethereum"
"463",2019-10-27,179.31,188.33,176.62,184.87,326.339,"Ethereum"
"464",2019-10-28,184.87,188.78,180.8,182.2,222.179,"Ethereum"
"465",2019-10-29,182.2,192.77,181.8,190.79,207.502,"Ethereum"
"466",2019-10-30,190.79,191.16,180.82,182.29,336.145,"Ethereum"
"467",2019-10-31,182.29,185,178.05,181.37,206.681,"Ethereum"
"468",2019-11-01,181.37,184,178,182.53,135.153,"Ethereum"
"469",2019-11-02,182.53,185.12,181.8,182.23,208.579,"Ethereum"
"470",2019-11-03,182.23,184.55,179.09,181.8,122.091,"Ethereum"
"471",2019-11-04,181.8,188,180.24,185.56,205.111,"Ethereum"
"472",2019-11-05,185.56,191,182.7,189.26,237.01,"Ethereum"
"473",2019-11-06,189.26,193.6,187.75,191.84,221.687,"Ethereum"
"474",2019-11-07,191.84,191.84,185.3,186.51,163.073,"Ethereum"
"475",2019-11-08,186.51,188.01,182,183.94,171.868,"Ethereum"
"476",2019-11-09,183.94,185.78,183,185.14,72.78,"Ethereum"
"477",2019-11-10,185.14,190.9,183.55,189.25,183.053,"Ethereum"
"478",2019-11-11,189.25,189.9,185,185,68.951,"Ethereum"
"479",2019-11-12,185,187.37,183.3,185.76,127.753,"Ethereum"
"480",2019-11-13,185.76,189,185.02,187.87,168.904,"Ethereum"
"481",2019-11-14,187.87,187.87,182,185.05,115.294,"Ethereum"
"482",2019-11-15,185.05,186,178,180.8,130.065,"Ethereum"
"483",2019-11-16,180.8,183.11,179.45,183,66.483,"Ethereum"
"484",2019-11-17,183,186,180.27,184.63,51.893,"Ethereum"
"485",2019-11-18,184.63,184.63,176.76,178.51,192.208,"Ethereum"
"486",2019-11-19,178.51,178.7,173.32,175.79,178.496,"Ethereum"
"487",2019-11-20,175.79,177.27,173.49,175.05,221.094,"Ethereum"
"488",2019-11-21,175.05,175.39,158.16,161.26,283.258,"Ethereum"
"489",2019-11-22,161.26,162.29,140,149.9,540.054,"Ethereum"
"490",2019-11-23,149.9,153.94,146.7,150.81,430.872,"Ethereum"
"491",2019-11-24,150.81,152.58,140,140.24,259.819,"Ethereum"
"492",2019-11-25,140.24,150.3,131.39,146.13,853.339,"Ethereum"
"493",2019-11-26,146.13,149.82,143.72,148,567.945,"Ethereum"
"494",2019-11-27,148,155,141,152.87,408.975,"Ethereum"
"495",2019-11-28,152.87,154.08,150.21,151.7,202.859,"Ethereum"
"496",2019-11-29,151.7,160,151.5,153.32,206.072,"Ethereum"
"497",2019-11-30,153.32,155.18,150.11,151.67,251.209,"Ethereum"
"498",2019-12-01,151.67,151.67,145.83,151.4,179.789,"Ethereum"
"499",2019-12-02,151.4,151.4,147.01,148.5,142.23,"Ethereum"
"500",2019-12-03,148.5,150,146.16,147.71,111.098,"Ethereum"
"501",2019-12-04,147.71,150.59,143.51,145.53,224.429,"Ethereum"
"502",2019-12-05,145.53,148.68,144.27,147.34,139.621,"Ethereum"
"503",2019-12-06,147.34,148.83,146.3,148.42,470.194,"Ethereum"
"504",2019-12-07,148.42,149,147,147.29,355.367,"Ethereum"
"505",2019-12-08,147.29,151.42,146.5,151.42,227.831,"Ethereum"
"506",2019-12-09,151.42,151.42,147,147.18,359.063,"Ethereum"
"507",2019-12-10,147.18,147.53,144.62,145.92,200.604,"Ethereum"
"508",2019-12-11,145.92,146.57,142.36,143.38,136.939,"Ethereum"
"509",2019-12-12,143.38,145.66,140.5,145.18,729.266,"Ethereum"
"510",2019-12-13,145.18,145.43,143.19,144.25,106.136,"Ethereum"
"511",2019-12-14,144.25,144.98,141.35,141.85,90.506,"Ethereum"
"512",2019-12-15,141.85,143.98,140.48,143.2,83.514,"Ethereum"
"513",2019-12-16,143.2,143.2,131,132.81,127.177,"Ethereum"
"514",2019-12-17,132.81,133.08,120.66,121.55,219.332,"Ethereum"
"515",2019-12-18,121.55,133.34,117.79,132.36,286.661,"Ethereum"
"516",2019-12-19,132.36,132.36,125.82,127.26,130.581,"Ethereum"
"517",2019-12-20,127.26,129.32,125.95,127.95,122.045,"Ethereum"
"518",2019-12-21,127.95,127.95,126.6,126.99,117.767,"Ethereum"
"519",2019-12-22,126.99,133,126.66,131.7,88.71,"Ethereum"
"520",2019-12-23,131.7,134.45,126.92,127.8,178.038,"Ethereum"
"521",2019-12-24,127.8,128.86,126.78,127.98,147.247,"Ethereum"
"522",2019-12-25,127.98,127.98,123.76,125.11,258.261,"Ethereum"
"523",2019-12-26,125.11,131.49,124.23,125.98,237.934,"Ethereum"
"524",2019-12-27,125.98,126.75,123.1,125.78,173.673,"Ethereum"
"525",2019-12-28,125.78,129.57,125.78,128.43,174.519,"Ethereum"
"526",2019-12-29,128.43,137,127.45,134.63,174.905,"Ethereum"
"527",2019-12-30,134.63,136.07,130.21,131.86,145.181,"Ethereum"
"528",2019-12-31,131.86,133.18,128.51,129,127.83,"Ethereum"
"529",2020-01-01,129,132.99,129,130.28,95.796,"Ethereum"
"530",2020-01-02,130.28,130.72,127,127,182.777,"Ethereum"
"531",2020-01-03,127,134.27,126,134.27,183.792,"Ethereum"
"532",2020-01-04,134.27,135.98,132.72,134.56,274.062,"Ethereum"
"533",2020-01-05,134.56,137.99,134.46,134.8,166.843,"Ethereum"
"534",2020-01-06,134.8,144.36,134.8,143.5,371.586,"Ethereum"
"535",2020-01-07,143.5,144.91,138.7,142.52,253.419,"Ethereum"
"536",2020-01-08,142.52,147.87,137.26,139.35,372.889,"Ethereum"
"537",2020-01-09,139.35,141.62,135.59,137.48,169.572,"Ethereum"
"538",2020-01-10,137.48,145,135.71,143.3,257.757,"Ethereum"
"539",2020-01-11,143.3,147.92,142,144,184.707,"Ethereum"
"540",2020-01-12,144,145.82,142.78,144.53,126.817,"Ethereum"
"541",2020-01-13,144.53,146.5,142.08,144.38,143.069,"Ethereum"
"542",2020-01-14,144.38,168.18,144.17,164.82,746.81,"Ethereum"
"543",2020-01-15,164.82,178,159.3,165,529.536,"Ethereum"
"544",2020-01-16,165,167,159.26,163.85,262.704,"Ethereum"
"545",2020-01-17,163.85,173.11,163.11,170.18,409.746,"Ethereum"
"546",2020-01-18,170.18,179.21,166.5,175.29,505.079,"Ethereum"
"547",2020-01-19,175.29,177.96,163,165.02,327.499,"Ethereum"
"548",2020-01-20,165.02,167.4,161.22,167.1,225.268,"Ethereum"
"549",2020-01-21,167.1,170.1,165.57,169.58,259.179,"Ethereum"
"550",2020-01-22,169.58,171,166.5,167.7,165.361,"Ethereum"
"551",2020-01-23,167.7,167.73,159.9,162.8,208.321,"Ethereum"
"552",2020-01-24,162.8,164,155.89,163.63,228.573,"Ethereum"
"553",2020-01-25,163.63,163.63,158,161.9,141.962,"Ethereum"
"554",2020-01-26,161.39,167.3,159.93,167.14,238.41,"Ethereum"
"555",2020-01-27,167.14,171.74,165.46,171.25,365.201,"Ethereum"
"556",2020-01-28,171.25,174.68,167.09,173.53,460.62,"Ethereum"
"557",2020-01-29,173.53,178.52,172.78,176.16,451.111,"Ethereum"
"558",2020-01-30,176.16,185,171.5,184.51,424.926,"Ethereum"
"559",2020-01-31,184.51,186,176,181.28,456.946,"Ethereum"
"560",2020-02-01,181.28,184,179.79,182.83,278.224,"Ethereum"
"561",2020-02-02,182.83,193.38,180.2,191.68,435.604,"Ethereum"
"562",2020-02-03,190.6,194.61,187.09,190.04,313.329,"Ethereum"
"563",2020-02-04,190.04,191.5,184.76,187.72,292.721,"Ethereum"
"564",2020-02-05,187.72,207,187.72,206,459.746,"Ethereum"
"565",2020-02-06,206,216.48,201.5,213.95,572.02,"Ethereum"
"566",2020-02-07,213.95,224.56,212,219.61,504.433,"Ethereum"
"567",2020-02-08,219.61,227.28,214.64,223.12,423.229,"Ethereum"
"568",2020-02-09,223.12,230.17,222.06,225.84,334.472,"Ethereum"
"569",2020-02-10,225.84,229,217.15,222.02,514.42,"Ethereum"
"570",2020-02-11,222.02,238.84,218.25,236.25,394.472,"Ethereum"
"571",2020-02-12,236.96,275,235.89,269.96,790.169,"Ethereum"
"572",2020-02-13,269.96,277.8,255.74,263.73,741.574,"Ethereum"
"573",2020-02-14,263.73,285,261,283.95,542.304,"Ethereum"
"574",2020-02-15,283.95,288.43,262.25,268.39,591.221,"Ethereum"
"575",2020-02-16,268.39,274.38,230.1,252.69,505.541,"Ethereum"
"576",2020-02-17,252.69,262,242.72,259.96,680.895,"Ethereum"
"577",2020-02-18,259.96,285,259.96,278.71,459.176,"Ethereum"
"578",2020-02-19,278.71,283.23,255.7,255.7,333.536,"Ethereum"
"579",2020-02-20,256.85,266.86,247.99,258.6,390.056,"Ethereum"
"580",2020-02-21,258.6,268,255.56,262.39,263.406,"Ethereum"
"581",2020-02-22,262.39,266.55,257.48,260.63,173.007,"Ethereum"
"582",2020-02-23,260.63,274.03,260.53,270.52,236.536,"Ethereum"
"583",2020-02-24,270.52,276.26,258,262.41,264.303,"Ethereum"
"584",2020-02-25,262.41,266,246.39,246.39,314.865,"Ethereum"
"585",2020-02-26,246.39,252.2,218,222.49,633.766,"Ethereum"
"586",2020-02-27,221.59,238.15,210.37,226,660.247,"Ethereum"
"587",2020-02-28,225,234,215,224.65,400.371,"Ethereum"
"588",2020-02-29,224.65,233.25,221.15,223.78,258.004,"Ethereum"
"589",2020-03-01,223.78,225.9,214.59,214.59,189.15,"Ethereum"
"590",2020-03-02,214.59,234,214.59,232.16,295.052,"Ethereum"
"591",2020-03-03,232.16,232.59,221,223.53,220.966,"Ethereum"
"592",2020-03-04,223.53,230,220.23,223.14,639.194,"Ethereum"
"593",2020-03-05,223.14,234.2,222.78,231,469.619,"Ethereum"
"594",2020-03-06,231,241,227,240.79,353.072,"Ethereum"
"595",2020-03-07,240.79,251.75,236.18,238.56,892.871,"Ethereum"
"596",2020-03-08,238.56,240,209,209.55,629.151,"Ethereum"
"597",2020-03-09,209.55,214.71,191,197.45,1092.151,"Ethereum"
"598",2020-03-10,197.45,206.29,195.92,203.4,737.647,"Ethereum"
"599",2020-03-11,203.4,203.4,182.29,190.99,509.204,"Ethereum"
"600",2020-03-12,190.99,195.45,125.72,132,1700.711,"Ethereum"
"601",2020-03-13,132,138.2,87.41,128.45,3051.592,"Ethereum"
"602",2020-03-14,128.45,136,125.58,127.28,875.17,"Ethereum"
"603",2020-03-15,127.28,132.22,120.43,129.95,865.107,"Ethereum"
"604",2020-03-16,129.95,129.95,101,110,2017.991,"Ethereum"
"605",2020-03-17,110,120.71,107.47,117.18,1216.347,"Ethereum"
"606",2020-03-18,117.06,118,110.25,116.74,1243.771,"Ethereum"
"607",2020-03-19,116.74,139.09,115.45,137,1627.983,"Ethereum"
"608",2020-03-20,137,152,118,131.7,1963.654,"Ethereum"
"609",2020-03-21,133.75,136.83,125.83,136,964.2,"Ethereum"
"610",2020-03-22,136,136.88,122.52,127.71,1104.292,"Ethereum"
"611",2020-03-23,127.71,136.96,120.73,132.13,868.82,"Ethereum"
"612",2020-03-24,132.21,142.58,130.92,137.31,1447.6,"Ethereum"
"613",2020-03-25,137.31,141.85,133,134.56,697.78,"Ethereum"
"614",2020-03-26,134.56,138.5,133.56,136.4,704.896,"Ethereum"
"615",2020-03-27,135.95,140.82,134.75,136.47,988.634,"Ethereum"
"616",2020-03-28,136.47,136.47,125,131.49,1427.603,"Ethereum"
"617",2020-03-29,131.49,131.49,124.37,124.53,511.681,"Ethereum"
"618",2020-03-30,124.53,134.26,124.53,133.23,603.266,"Ethereum"
"619",2020-03-31,133.23,134.65,130.44,134.42,651.236,"Ethereum"
"620",2020-04-01,134.42,134.42,129,131.54,525.877,"Ethereum"
"621",2020-04-02,131.54,144,131.54,142.84,1750.769,"Ethereum"
"622",2020-04-03,142.84,146.5,138.2,141.82,1206.281,"Ethereum"
"623",2020-04-04,141.82,145.24,139.38,142.85,646.361,"Ethereum"
"624",2020-04-05,142.85,145.48,141.16,142.09,406.257,"Ethereum"
"625",2020-04-06,142.09,166.85,142.09,165.89,2429.698,"Ethereum"
"626",2020-04-07,165.89,176.42,162.68,167.88,2531.675,"Ethereum"
"627",2020-04-08,167.88,174.05,163.72,171.41,1258.721,"Ethereum"
"628",2020-04-09,171.41,173.04,166,170.24,891.712,"Ethereum"
"629",2020-04-10,170.24,170.5,152.19,160.11,1260.491,"Ethereum"
"630",2020-04-11,160.11,161.3,154,157.19,615.631,"Ethereum"
"631",2020-04-12,157.19,164.93,155.71,163.61,1198.471,"Ethereum"
"632",2020-04-13,163.61,163.61,150.65,157.4,860.488,"Ethereum"
"633",2020-04-14,157.4,161.5,155.29,159.31,563.131,"Ethereum"
"634",2020-04-15,159.31,160.74,155.47,157.29,623.202,"Ethereum"
"635",2020-04-16,157.29,174,148.92,173.01,2687.442,"Ethereum"
"636",2020-04-17,173.08,174.41,168.68,170,830.782,"Ethereum"
"637",2020-04-18,170,184.66,170,184.24,1224.57,"Ethereum"
"638",2020-04-19,184.24,189.1,176.18,182.55,1360.043,"Ethereum"
"639",2020-04-20,182.55,186,167.79,170.24,1947.364,"Ethereum"
"640",2020-04-21,170.24,174.29,168.6,173,963.392,"Ethereum"
"641",2020-04-22,173,183.88,170.12,181.29,890.71,"Ethereum"
"642",2020-04-23,181.29,192.56,178.73,190.74,1517.794,"Ethereum"
"643",2020-04-24,190.74,190.76,184.5,187.93,726.809,"Ethereum"
"644",2020-04-25,187.93,198,186.22,193.02,1042.415,"Ethereum"
"645",2020-04-26,193.02,200,192.86,196.27,1251.423,"Ethereum"
"646",2020-04-27,196.27,198.46,190,195,869.475,"Ethereum"
"647",2020-04-28,195,197.2,192.56,196.36,496.382,"Ethereum"
"648",2020-04-29,196.36,218.9,196.23,215.59,2308.849,"Ethereum"
"649",2020-04-30,215.59,226.8,201.75,209,3039.285,"Ethereum"
"650",2020-05-01,208.87,217.44,205.99,212,1201.555,"Ethereum"
"651",2020-05-02,211.99,215,210.42,214.11,422.559,"Ethereum"
"652",2020-05-03,214.11,218.79,205.79,209,1246.733,"Ethereum"
"653",2020-05-04,209,210.9,195.02,208.29,1697.109,"Ethereum"
"654",2020-05-05,208.29,211.22,202,205.02,861.689,"Ethereum"
"655",2020-05-06,205.02,210.95,201.8,205.8,1111.841,"Ethereum"
"656",2020-05-07,205.8,215.4,197.32,212.26,1717.788,"Ethereum"
"657",2020-05-08,213,216.25,207,214.04,1345.249,"Ethereum"
"658",2020-05-09,214.04,214.3,209.1,210.5,722.788,"Ethereum"
"659",2020-05-10,210.5,211.66,181,188.99,2439.015,"Ethereum"
"660",2020-05-11,188.99,194,176.54,185.27,1388.451,"Ethereum"
"661",2020-05-12,185.27,191.9,185.09,187.27,667.407,"Ethereum"
"662",2020-05-13,187.27,200.55,187.27,200,876.611,"Ethereum"
"663",2020-05-14,200,206.19,196.22,202.09,973.678,"Ethereum"
"664",2020-05-15,203.04,204,192.19,196.31,739.84,"Ethereum"
"665",2020-05-16,196.5,202.9,193.88,201.4,803.733,"Ethereum"
"666",2020-05-17,201.4,209.37,200,208.36,773.135,"Ethereum"
"667",2020-05-18,208.36,216,206.55,212.64,600.031,"Ethereum"
"668",2020-05-19,212.64,215.48,210.04,212.44,548.035,"Ethereum"
"669",2020-05-20,212.44,215,206.34,210.4,742.393,"Ethereum"
"670",2020-05-21,210.4,211.38,192,199,864.017,"Ethereum"
"671",2020-05-22,199,209,196.48,208.22,645.995,"Ethereum"
"672",2020-05-23,208.22,211,205.1,207.38,353.28,"Ethereum"
"673",2020-05-24,207.38,210.5,201.49,207.33,754.37,"Ethereum"
"674",2020-05-25,207.33,207.33,199.73,204.55,700.667,"Ethereum"
"675",2020-05-26,204.55,204.9,197.69,201.43,540.795,"Ethereum"
"676",2020-05-27,201.43,207.4,200.54,205.65,396.304,"Ethereum"
"677",2020-05-28,205.65,215,205.07,213.78,825.558,"Ethereum"
"678",2020-05-29,213.93,224.26,213.93,219.35,1070.018,"Ethereum"
"679",2020-05-30,219.35,239.9,219.02,239.76,1203.363,"Ethereum"
"680",2020-05-31,239.35,246.26,232.11,232.88,984.928,"Ethereum"
"681",2020-06-01,232.88,242,230.58,241,512.131,"Ethereum"
"682",2020-06-02,241,253.55,226.29,238.44,1149.023,"Ethereum"
"683",2020-06-03,238.44,242.55,234,241.23,790.305,"Ethereum"
"684",2020-06-04,241.23,246.88,236.93,242.37,698.071,"Ethereum"
"685",2020-06-05,242.37,247.5,240,241,1150.81,"Ethereum"
"686",2020-06-06,240,244.58,238.85,241.32,430.929,"Ethereum"
"687",2020-06-07,241.32,243.81,235.5,240.93,634.431,"Ethereum"
"688",2020-06-08,240.93,244.84,240.93,242.63,716.261,"Ethereum"
"689",2020-06-09,242.63,249.22,240.2,243.7,767.799,"Ethereum"
"690",2020-06-10,243.7,249.3,242.76,246.5,433.32,"Ethereum"
"691",2020-06-11,246.5,249.9,228.1,233.1,1404.425,"Ethereum"
"692",2020-06-12,233.1,239.2,228.65,237.7,549.638,"Ethereum"
"693",2020-06-13,237.7,239,235,237.44,222.091,"Ethereum"
"694",2020-06-14,237.44,238.49,232.34,232.34,341.35,"Ethereum"
"695",2020-06-15,232.34,233,218.11,232.21,721.314,"Ethereum"
"696",2020-06-16,232.21,236.01,229.47,234.69,591.925,"Ethereum"
"697",2020-06-17,234.69,236.32,227.84,232.51,633.814,"Ethereum"
"698",2020-06-18,232.51,234.25,228.35,229.6,342.419,"Ethereum"
"699",2020-06-19,229.6,231.86,226.86,230.11,438.449,"Ethereum"
"700",2020-06-20,230.11,230.87,225,227,542.073,"Ethereum"
"701",2020-06-21,227,231,227,229.76,346.877,"Ethereum"
"702",2020-06-22,229.76,245.39,227.44,243.2,921.311,"Ethereum"
"703",2020-06-23,243.2,244.4,240.37,243.77,494.47,"Ethereum"
"704",2020-06-24,243.77,248.61,232,235.28,711.147,"Ethereum"
"705",2020-06-25,235.28,236.14,228,234.71,763.497,"Ethereum"
"706",2020-06-26,234.71,234.71,228.24,230.9,704.52,"Ethereum"
"707",2020-06-27,230.9,232.69,217,221.76,1390.245,"Ethereum"
"708",2020-06-28,221.76,228.26,218.9,225.58,1046.61,"Ethereum"
"709",2020-06-29,225.58,229.26,222,229.13,1171.724,"Ethereum"
"710",2020-06-30,229.13,229.13,223.24,225.81,363.366,"Ethereum"
"711",2020-07-01,225.81,233,224.34,230.95,363.661,"Ethereum"
"712",2020-07-02,230.95,232.43,223.62,228,444.169,"Ethereum"
"713",2020-07-03,228,228.39,225.44,226.68,502.018,"Ethereum"
"714",2020-07-04,226.2,230.09,224.62,228.61,470.17,"Ethereum"
"715",2020-07-05,228.61,229.67,223.8,225.88,402.62,"Ethereum"
"716",2020-07-06,225.88,239.96,225.88,238.98,618.518,"Ethereum"
"717",2020-07-07,238.98,243.39,235.15,236.1,623.109,"Ethereum"
"718",2020-07-08,236.1,248.65,236.1,247.96,906.338,"Ethereum"
"719",2020-07-09,247.96,247.96,238.52,241.39,558.085,"Ethereum"
"720",2020-07-10,241.39,241.86,236.34,239.43,534.328,"Ethereum"
"721",2020-07-11,239.43,241.74,237.85,239.19,439.878,"Ethereum"
"722",2020-07-12,239.19,243.73,237.29,238.98,412.33,"Ethereum"
"723",2020-07-13,238.98,245.13,237.5,239.99,654.063,"Ethereum"
"724",2020-07-14,239.99,241.79,237.67,240,702.786,"Ethereum"
"725",2020-07-15,240,241.61,237.25,238.21,607.794,"Ethereum"
"726",2020-07-16,238.21,239.44,230.99,233.47,945.212,"Ethereum"
"727",2020-07-17,233.47,234.95,232.05,232.42,452.822,"Ethereum"
"728",2020-07-18,232.42,236.95,232.15,236.09,468.419,"Ethereum"
"729",2020-07-19,236.09,236.09,233.23,235.28,453.28,"Ethereum"
"730",2020-07-20,235.28,239.42,234.62,235.72,408.272,"Ethereum"
"731",2020-07-21,235.72,246.03,235.72,244.28,467.034,"Ethereum"
"732",2020-07-22,244.28,247.01,242.16,246.73,385.011,"Ethereum"
"733",2020-07-23,246.73,280,246.73,274.19,1356.4,"Ethereum"
"734",2020-07-24,274.19,286.78,268,284.2,1029.697,"Ethereum"
"735",2020-07-25,284.2,308,278.7,303.87,1792.934,"Ethereum"
"736",2020-07-26,303.34,318.92,299.3,310.03,2584.829,"Ethereum"
"737",2020-07-27,310.03,329.04,310.03,321.46,2143.062,"Ethereum"
"738",2020-07-28,321.46,332.4,306.97,317.29,1254.621,"Ethereum"
"739",2020-07-29,317.29,324.49,313,322.36,796.734,"Ethereum"
"740",2020-07-30,322.36,340.33,315,336.03,1307.979,"Ethereum"
"741",2020-07-31,336.03,349,329.52,348.09,1354.378,"Ethereum"
"742",2020-08-01,348.09,392,343,380.52,2595.026,"Ethereum"
"743",2020-08-02,380.52,415.92,345,378.71,4224.266,"Ethereum"
